Date,AdjClose,Close,High,Low,Open,Volume,Ticker,sentiment_score,ret1d,sma_5,std_5,sma_10,std_10,sma_15,std_15,sma_20,std_20,bb_mid,bb_std,bb_upper,bb_lower,bb_width,vol_chg,vol_sma20,rel_vol20,rsi14,macd,macd_signal,macd_hist,atr14,target
2004-08-19,2.482146978378296,2.4991331100463867,2.591784954071045,2.3900420665740967,2.490664005279541,897427216,GOOG,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,1
2004-08-20,2.6793038845062256,2.697638988494873,2.7168169021606445,2.5031180381774902,2.515820026397705,458857488,GOOG,0.0,0.0794299885725307,,,,,,,,,,,,,,-0.4886967100850661,,,,,,,0.0,1
2004-08-23,2.7062673568725586,2.7247869968414307,2.8264060020446777,2.7160699367523193,2.758410930633545,366857939,GOOG,0.0,0.01006361112013332,,,,,,,,,,,,,,-0.2004969983185716,,,,,,,0.0,0
2004-08-24,2.5942068099975586,2.611959934234619,2.779581069946289,2.5795810222625732,2.7706151008605957,306396159,GOOG,0.0,-0.041407788698490045,,,,,,,,,,,,,,-0.16480979030959442,,,,,,,0.0,1
2004-08-25,2.622159719467163,2.640104055404663,2.689918041229248,2.5873019695281982,2.614201068878174,184645512,GOOG,0.0,0.01077512762740418,2.6168169498443605,0.08743820267301848,,,,,,,,,,,,-0.39736348979492264,,,,,,,0.0,1
2004-08-26,2.6694087982177734,2.687675952911377,2.6886720657348633,2.606729030609131,2.6139519214630127,142572401,GOOG,0.0,0.018019145973385386,2.654269313812256,0.04527212335834896,,,,,,,,,,,,-0.22785883363360604,,,,,,,0.0,0
2004-08-27,2.6258704662323,2.6438400745391846,2.705359935760498,2.632383108139038,2.6924080848693848,124826132,GOOG,0.0,-0.01631010282671652,2.6435826301574705,0.0441786130097053,,,,,,,,,,,,-0.12447197967859147,,,,,,,0.0,0
2004-08-30,2.5234580039978027,2.540726900100708,2.6274020671844482,2.540726900100708,2.622170925140381,104429967,GOOG,0.0,-0.03900133824249241,2.6070207595825194,0.05390662838835897,,,,,,,,,,,,-0.16339659551415087,,,,,,,0.0,1
2004-08-31,2.5323634147644043,2.5496931076049805,2.5830678939819336,2.5444629192352295,2.547950029373169,98825037,GOOG,0.0,0.003529050514212262,2.5946520805358886,0.06377362123428212,,,,,,,,,,,,-0.05367166303902016,,,,,,,0.0,0
2004-09-01,2.4799203872680664,2.4968910217285156,2.5646369457244873,2.482445001602173,2.5579121112823486,183633734,GOOG,0.0,-0.020709123813185792,2.5662042140960692,0.07846748494913992,2.5915105819702147,0.08274087024059669,,,,,,,,,,0.8581701517602265,,,,,,,0.0,1
2004-09-02,2.5110890865325928,2.528273105621338,2.5496931076049805,2.4642629623413086,2.470489978790283,303810504,GOOG,0.0,0.01256842736748598,2.5345402717590333,0.05477693323371309,2.5944047927856446,0.07890776545992931,,,,,,,,,,0.6544373268584736,,,,,,,0.0,0
2004-09-03,2.473982810974121,2.490912914276123,2.5340020656585693,2.4737279415130615,2.5143260955810547,103538639,GOOG,0.0,-0.01477696500593273,2.5041627407073976,0.026048413234728254,2.573872685432434,0.08104583247473852,,,,,,,,,,-0.6591999366815836,,,,,,,0.0,1
2004-09-07,2.5128207206726074,2.5300168991088867,2.540477991104126,2.4809510707855225,2.515820026397705,117506800,GOOG,0.0,0.01569853659702436,2.5020352840423583,0.024464782854710203,2.554528021812439,0.06796459529563838,,,,,,,,,,0.13490771305193605,,,,,,,0.0,1
2004-09-08,2.530632495880127,2.547950029373169,2.566132068634033,2.5031180381774902,2.5090949535369873,100186120,GOOG,0.0,0.007088358935034567,2.501689100265503,0.02393485009497869,2.5481705904006957,0.06680410542065937,,,,,,,,,,-0.14740151208270502,,,50.28037655937496,,,,0.11033867086683001,1
2004-09-09,2.530879497528076,2.548198938369751,2.5581610202789307,2.515571117401123,2.553678035736084,81620792,GOOG,0.0,9.76047088430132e-05,2.5118809223175047,0.023185903256936785,2.539042568206787,0.06160490536969471,2.5649673620859783,0.07787402123557798,,,,,,,,-0.18530838403563288,,,50.3108064310478,,,,0.10549947315332842,1
2004-09-10,2.605586290359497,2.6234169006347656,2.6540520191192627,2.523042917251587,2.53051495552063,174804764,GOOG,0.0,0.029518115305129156,2.5307803630828856,0.04781335882657269,2.5326603174209597,0.04851329837180844,2.5731966495513916,0.07496472902132278,,,,,,,,1.1416695393007212,,,58.56991284970504,,,,0.10732158949006752,1
2004-09-13,2.6592659950256348,2.677464008331299,2.7001290321350098,2.6515610218048096,2.655795097351074,157628624,GOOG,0.0,0.020601775832467695,2.5678369998931885,0.06237205536304042,2.535999870300293,0.05618540804651167,2.5718607902526855,0.07309405266063529,,,,,,,,-0.09825899252951709,,,63.2913502165672,,,,0.10640881465331362,1
2004-09-14,2.7579686641693115,2.7768421173095703,2.789544105529785,2.6597800254821777,2.6762189865112305,217608605,GOOG,0.0,0.03711650858857585,2.6168665885925293,0.09574033776554099,2.559450936317444,0.08945794962754966,2.575307544072469,0.08070722280732272,,,,,,,,0.38051452507762806,,,70.04998390623244,,,,0.10811376435694482,1
2004-09-15,2.7705843448638916,2.789544105529785,2.845086097717285,2.7447121143341064,2.753679037094116,215279909,GOOG,0.0,0.0045742654216776035,2.664856958389282,0.10166403122892675,2.5832730293273927,0.11065119570117395,2.5870660463968913,0.095203951151093,,,,,,,,-0.01070130475768638,,,70.7902449377585,,,,0.10756092285881867,1
2004-09-16,2.8193166255950928,2.8386099338531494,2.8841888904571533,2.780827045440674,2.7980120182037354,186207345,GOOG,0.0,0.017589170609998206,2.7225443840026857,0.0874799039606652,2.617212653160095,0.12636323922644066,2.6002098401387532,0.11244378543023291,2.604361617565155,0.10478711774002561,2.604361617565155,0.10478711774002561,2.8139358530452063,2.3947873820851036,0.16094096462378718,-0.13504541197107256,226333184.35,0.8227134060556066,73.51358423193827,,,,0.10799261019699317,1
2004-09-17,2.9063925743103027,2.9262819290161133,2.9262819290161133,2.8281490802764893,2.849817991256714,190350817,GOOG,0.0,0.030885480518467956,2.7827056407928468,0.09032581539314663,2.6567430019378664,0.14923707638369096,2.616008758544922,0.13685909122414813,2.6255738973617553,0.12050628403758779,2.6255738973617553,0.12050628403758779,2.8665864654369306,2.38456132928658,0.18358848579150716,0.022251925669204864,190979364.4,0.9967088203378689,77.54260397637722,,,,0.10791923114156655,1
2004-09-20,2.952651262283325,2.9728569984436035,3.0286478996276855,2.90834903717041,2.912832021713257,213585582,GOOG,0.0,0.015916187091139955,2.841382694244385,0.08524112389806948,2.7046098470687867,0.16044847120897013,2.6377941449483235,0.16220305353021533,2.63924126625061,0.14072561526396712,2.63924126625061,0.14072561526396712,2.9206924967785444,2.357790035722676,0.21328192623160425,0.12206285933619077,178715769.1,1.1951132408494334,79.34054272105772,,,,0.10894323786841056,0
2004-09-21,2.915050506591797,2.9349989891052246,2.999258041381836,2.9267799854278564,2.984065055847168,145262446,GOOG,0.0,-0.012734573896969859,2.8727990627288817,0.07516365799464511,2.7448328256607057,0.1574154903179171,2.663900311787923,0.1735990836426248,2.649680423736572,0.1531543763813091,2.649680423736572,0.1531543763813091,2.95598917649919,2.343371670973954,0.23120429921934682,-0.3198864612499921,167635994.45,0.8665349376581934,74.14439190988192,,,,0.10633858201737978,1
2004-09-22,2.928408145904541,2.9484479427337646,2.9805779457092285,2.9093449115753174,2.9240400791168213,152344894,GOOG,0.0,0.004582301158260638,2.904363822937012,0.05064867491104295,2.784610390663147,0.14720065650425623,2.6903032938639324,0.1820750753466281,2.6663904905319216,0.1645882089093525,2.6663904905319216,0.1645882089093525,2.9955669083506264,2.3372140727132167,0.24690788463848523,0.04875622154951187,159933431.2,0.9525519014813709,74.77638415078303,,,,0.1038310428828463,1
