Date,AdjClose,Close,High,Low,Open,Volume,Ticker,ret1d,sma_5,std_5,sma_10,std_10,sma_15,std_15,sma_20,std_20,bb_mid,bb_std,bb_upper,bb_lower,bb_width,vol_chg,vol_sma20,rel_vol20,rsi14,macd,macd_signal,macd_hist,atr14,target
2021-08-12,48.099998474121094,48.099998474121094,50.38999938964844,47.52000045776367,50.125,13391400,HOOD,-0.06036335681743199,53.01399917602539,3.4233662065628963,50.60599975585937,9.932349908724461,,,,,,,,,,-0.1574079317439644,,,,,,,0.0,1
2021-08-13,50.630001068115234,50.630001068115234,53.20000076293945,48.220001220703125,48.45000076293945,25659800,HOOD,0.052598808196539615,52.1379997253418,3.3444096616072936,52.153999710083006,8.333425523350837,,,,,,,,,,0.9161402093881148,,,,,,,0.0,0
2021-08-16,47.189998626708984,47.189998626708984,49.790000915527344,47.0,49.400001525878906,11993900,HOOD,-0.06794395356180682,50.209999084472656,2.674986107193227,53.10499954223633,6.921098738672159,,,,,,,,,,-0.5325801448179643,,,,,,,0.0,0
2021-08-17,46.66999816894531,46.66999816894531,48.849998474121094,46.0099983215332,47.29999923706055,9160300,HOOD,-0.011019293767670413,48.75599899291992,2.041465849603019,53.0919994354248,6.934366858483137,,,,,,,,,,-0.23625342882632006,,,52.814272245776294,,,,8.83692877633231,1
2021-08-18,49.79999923706055,49.79999923706055,52.060001373291016,47.20000076293945,47.96500015258789,24408000,HOOD,0.0670666636151267,48.47799911499023,1.6918550390191012,51.032999420166014,3.366347275503619,49.01133295694987,8.971100117375826,,,,,,,,1.6645415543159068,,,56.142021841532134,,,,8.590719806904696,0
2021-08-19,44.689998626708984,44.689998626708984,46.880001068115234,44.1349983215332,45.060001373291016,18517600,HOOD,-0.10261045559512305,47.795999145507814,2.4150536906593136,50.4049991607666,3.919700850946824,49.669332885742186,8.18323396806968,,,,,,,,-0.2413307112422156,,,49.9486787903372,,,,8.381739886092028,0
2021-08-20,42.63999938964844,42.63999938964844,45.560001373291016,42.439998626708984,45.20000076293945,11764300,HOOD,-0.04587154397081061,46.19799880981445,2.69790096814948,49.167999267578125,4.243478783387518,50.16866607666016,7.427626982108675,,,,,,,,-0.3646962889359312,,,47.67641818638765,,,,8.005901518984171,1
2021-08-23,45.290000915527344,45.290000915527344,46.849998474121094,43.31999969482422,44.15999984741211,15664700,HOOD,0.06214825431076898,45.817999267578124,2.6567403342526505,48.01399917602539,3.416942029363714,50.67599945068359,6.7419199782910475,,,,,,,,0.33154543831762195,,,50.792727347262975,,,,7.734765630804778,1
2021-08-24,49.380001068115234,49.380001068115234,50.2400016784668,46.0,46.459999084472656,17122700,HOOD,0.09030691256148038,46.35999984741211,3.1115192579741637,47.55799942016601,2.7838536318991456,50.847999572753906,6.668482711517185,,,,,,,,0.0930755137347028,,,55.2251307560148,,,,7.535853854528683,0
2021-08-25,48.97999954223633,48.97999954223633,50.9900016784668,47.5,48.42499923706055,10837500,HOOD,-0.008100476250033739,46.19599990844726,2.899246931151752,47.33699951171875,2.540577928784551,49.4206662495931,3.9060550474568023,48.307499694824216,7.91425871498753,48.307499694824216,7.91425871498753,64.13601712479928,32.47898226484916,0.6553233982288248,-0.36706827778329354,40212105.0,0.26950839803089144,54.70612882156397,,,,7.246864413381405,0
2021-08-26,46.86000061035156,46.86000061035156,49.849998474121094,46.400001525878906,48.0,7187700,HOOD,-0.043282951239243084,46.630000305175784,2.7773011369358613,47.212999725341795,2.5294361904738096,49.14666620890299,3.9336656278254343,48.90949974060059,7.265668532991013,48.90949974060059,7.265668532991013,63.44083680658261,34.378162674618565,0.5942132772999646,-0.3367750865051903,35447755.0,0.20276883543118598,51.92106900759937,,,,6.975659594442889,1
2021-08-27,46.869998931884766,46.869998931884766,48.099998474121094,46.13999938964844,46.79899978637695,6058100,HOOD,0.00021336580031960928,47.476000213623045,1.6891210162648316,46.83699951171875,2.2263676629698073,48.603999582926434,3.6156346827207737,49.49549961090088,6.533221583256344,49.49549961090088,6.533221583256344,62.56194277741356,36.429056444388195,0.5279851004326435,-0.15715736605590103,33719050.0,0.17966401781782107,51.933497464366965,,,,6.617398129445015,0
2021-08-30,43.63999938964844,43.63999938964844,46.599998474121094,42.560001373291016,46.29999923706055,12363800,HOOD,-0.06891400929900637,47.145999908447266,2.2805880608698597,46.4819995880127,2.4369007795303212,47.724666086832684,3.0283797199737132,49.79349956512451,6.0865748747194495,49.79349956512451,6.0865748747194495,61.96664931456341,37.620349815685614,0.48894533847807725,1.0408709001171985,33339815.0,0.3708418897945295,47.6483088763058,,,,6.452583802955639,1
2021-08-31,44.31999969482422,44.31999969482422,44.5,41.5099983215332,42.029998779296875,8847500,HOOD,0.01558204204139102,46.13399963378906,2.160967425713936,46.246999740600586,2.5283507903672557,47.08333282470703,2.6075021101192495,49.6694995880127,6.175384569892832,49.6694995880127,6.175384569892832,62.02026872779836,37.318730448227036,0.497318041946467,-0.28440285349164496,29091230.0,0.30412945757192117,48.60968857773157,,,,6.205256508349293,1
2021-09-01,44.56999969482422,44.56999969482422,47.119998931884766,43.70000076293945,43.7599983215332,11013000,HOOD,0.0056407942626677254,45.25199966430664,1.5112810343672083,45.72399978637695,2.2357264214186876,46.64199956258138,2.415980357778863,48.378499603271486,3.892667094438391,48.378499603271486,3.892667094438391,56.16383379214827,40.593165414394704,0.32185099797308786,0.24475840632947166,20852355.0,0.5281417854242363,48.98063812016861,,,,6.0063094841061515,0
2021-09-02,44.4900016784668,44.4900016784668,45.79999923706055,44.20000076293945,45.20199966430664,4088600,HOOD,-0.0017948848307196563,44.77799987792969,1.225507686620906,45.704000091552736,2.246870582661509,46.40133310953776,2.4400524612524754,48.05449962615967,3.9350603608627712,48.05449962615967,3.9350603608627712,55.92462034788521,40.184378904434126,0.32754979379459587,-0.6287478434577318,16933265.0,0.24145373027588005,48.85910267115417,0.5811882333682519,,,5.691572983392933,0
2021-09-03,43.349998474121094,43.349998474121094,44.880001068115234,43.150001525878906,44.69300079345703,4652500,HOOD,-0.025623806728185983,44.07399978637695,0.545922083008825,45.775,2.148349758940894,45.91599960327149,2.2559408135619297,47.471499633789065,3.7074951822032225,47.471499633789065,3.7074951822032225,54.88648999819551,40.05650926938262,0.3123975615520109,0.1379200704397594,13659305.0,0.34061030191506814,47.066826284480264,0.3384145424529805,,,5.4086034518817465,0
2021-09-07,42.130001068115234,42.130001068115234,43.38999938964844,41.75,43.33000183105469,6179200,HOOD,-0.028142963066865367,43.77200012207031,1.0400576148587697,45.45900001525879,2.4401933752746796,45.57866643269857,2.4238925562154936,46.73649959564209,3.173164056207112,46.73649959564209,3.173164056207112,53.082827708056314,40.39017148322786,0.2715790941693026,0.3281461579795808,12593505.0,0.49066562485979875,45.15772457997174,0.04702892837983086,,,5.13941744743651,0
2021-09-08,40.04999923706055,40.04999923706055,42.209999084472656,39.810001373291016,42.0,7834900,HOOD,-0.049371036751026165,42.918000030517575,1.8863513487230752,44.52599983215332,2.5553655994986384,45.137333170572916,2.7865378161898304,46.041999626159665,3.030396161586435,46.041999626159665,3.030396161586435,52.102791949332534,39.981207302986796,0.2632723327563432,0.26794730709476955,12131930.0,0.6458082102353047,42.02775688375775,-0.3477266580964269,,,4.943744609132591,1
2021-09-09,41.279998779296875,41.279998779296875,42.540000915527344,40.38100051879883,40.5,6981900,HOOD,0.03071159964213277,42.25999984741211,1.7336673301569883,43.75599975585938,2.1994556995035555,44.56933314005534,2.6323036523345023,45.54649963378906,2.9535622607470726,45.54649963378906,2.9535622607470726,51.45362415528321,39.639375112294914,0.2593887376193404,-0.10887184265274608,11686370.0,0.5974395813242265,44.47848443541374,-0.5549257819310895,,,4.768477256942178,0
2021-09-10,41.16999816894531,41.16999816894531,42.52000045776367,40.720001220703125,41.5,5521800,HOOD,-0.0026647435466188307,41.59599914550781,1.2281205639635735,43.18699951171875,2.0372481027989395,44.3346664428711,2.7738730846693342,45.19999961853027,3.0433640845097485,45.19999961853027,3.0433640845097485,51.286727787549765,39.113271449510776,0.2693242575393372,-0.20912645554934906,11292890.0,0.48896252420770947,44.29812655763097,-0.7197123147420683,,,4.556443112664918,0
2021-09-13,40.599998474121094,40.599998474121094,41.38999938964844,39.79999923706055,41.220001220703125,4309200,HOOD,-0.01384502599405435,41.045999145507814,0.780404409769027,42.55999946594238,1.717563440742384,44.198666381835935,2.909585324215302,44.698499488830564,2.9256063811500113,44.698499488830564,2.9256063811500113,50.549712251130586,38.84728672653054,0.26180801723611086,-0.21960230359665323,10225360.0,0.4214228154314371,43.317921459512846,-0.8860867840273343,,,4.344554329802273,0
2021-09-14,40.02000045776367,40.02000045776367,41.0,39.22999954223633,41.0,4298000,HOOD,-0.014285665964424044,40.6239990234375,0.5965142066722076,42.19799957275391,1.841647012155527,43.84733301798503,3.0814922808449725,44.3399995803833,3.041248209756529,44.3399995803833,3.041248209756529,50.422495999896356,38.25750316087024,0.2743570806078242,-0.002599090318388564,9840565.0,0.43676353949188895,42.29243286511971,-1.052606944640857,,,4.1606576246566584,1
2021-09-15,41.869998931884766,41.869998931884766,41.939998626708984,39.83000183105469,40.20000076293945,5835900,HOOD,0.046226847900052936,40.987998962402344,0.7042508491838775,41.95299949645996,1.6842216463048438,43.346666208902995,2.7055201639568125,44.099999618530276,3.0370920383666484,44.099999618530276,3.0370920383666484,50.17418369526357,38.02581554179698,0.27547320314175233,0.3578175895765472,9674345.0,0.6032346375904518,46.63225215552279,-1.0234977113495916,-0.5143154268686411,-0.5091822844809505,4.01418185115649,1
2021-09-16,41.95000076293945,41.95000076293945,42.43000030517578,40.90999984741211,41.619998931884766,4206700,HOOD,0.0019107196822440997,41.12199935913086,0.82678293309944,41.690999603271486,1.4139897256735263,42.87799962361654,2.2264522613200364,43.70749969482422,2.7559123865676494,43.70749969482422,2.7559123865676494,49.219324467959524,38.19567492168892,0.2522141422694103,-0.27916859438989705,8664280.0,0.48552216687364674,46.818509166168354,-0.9826456279592009,-0.607981467086753,-0.3746641608724478,3.8360260373427173,1
2021-09-17,42.380001068115234,42.380001068115234,42.9010009765625,41.900001525878906,41.91999816894531,5000800,HOOD,0.010250305062107667,41.363999938964845,1.0027117089076665,41.47999954223633,1.0640281242541088,42.579332987467446,1.9356228181280715,43.59199981689453,2.7609700105409845,43.59199981689453,2.7609700105409845,49.113939837976496,38.07005979581256,0.2533464876250932,0.18877029500558629,7988440.0,0.6260045766132061,47.87159010135481,-0.9051387504973292,-0.6674129237688683,-0.23772582672846088,3.633524138295637,0
2021-09-20,40.70000076293945,40.70000076293945,41.560001373291016,40.029998779296875,40.619998931884766,4437800,HOOD,-0.03964134645668371,41.38400039672852,0.9844947512109131,41.214999771118165,0.856261638776448,42.167999776204425,1.5819754811189208,43.49499988555908,2.829406917247999,43.49499988555908,2.829406917247999,49.15381372005508,37.83618605106308,0.2602052580473648,-0.11258198688209886,7622115.0,0.5822268491094663,44.18988190906397,-0.968116135799086,-0.7275535661749118,-0.2405625696241741,3.5418440061901175,1
2021-09-21,42.290000915527344,42.290000915527344,42.689998626708984,40.79399871826172,41.040000915527344,5984800,HOOD,0.03906634208311144,41.83800048828125,0.6720640504381891,41.23099975585937,0.8765143111095528,42.077999877929685,1.529791106438461,43.34499988555908,2.808683156366081,43.34499988555908,2.808683156366081,48.96236619829124,37.727633572826925,0.25919327846641216,0.3485961512461129,7138120.0,0.8384280454797621,48.24666979127189,-0.8795871105635484,-0.7579602750526392,-0.12162683551090925,3.4309978531600756,1
2021-09-22,46.880001068115234,46.880001068115234,46.939998626708984,42.7599983215332,43.0,14619500,HOOD,0.10853629825537814,42.84000091552734,2.356236512810841,41.91399993896484,1.908054772608389,42.24866663614909,1.8966021633984318,43.21999988555908,2.571583727378656,43.21999988555908,2.571583727378656,48.363167340316394,38.07683243080177,0.2379994201006824,1.4427716882769683,7012960.0,2.0846404371335354,57.78614690871859,-0.4340491200949259,-0.6931780440610966,0.2591289239661707,3.518069271590188,0
2021-09-23,45.939998626708984,45.939998626708984,47.84000015258789,44.709999084472656,46.28499984741211,12129400,HOOD,-0.020051246160179392,43.63800048828125,2.63824141069197,42.37999992370605,2.2706143378911534,42.33999989827474,2.0436594444871568,43.067999839782715,2.287339655583247,43.067999839782715,2.287339655583247,47.642679150949206,38.49332052861622,0.21243983134507097,-0.17032730257532747,7077555.0,1.713783926793928,55.52876395581544,-0.1550204149670691,-0.5855465182422911,0.430526103275222,3.49035011419912,0
2021-09-24,44.90999984741211,44.90999984741211,46.54999923706055,44.349998474121094,44.70000076293945,6058000,HOOD,-0.02242052264011274,44.14400024414063,2.5785903139216577,42.75400009155273,2.3555900264611,42.36799977620443,2.0778121587184937,42.97049980163574,2.154922154356696,42.97049980163574,2.154922154356696,47.280344110349134,38.660655492922345,0.2005954935878746,-0.5005523768694247,7021070.0,0.8628314487677804,53.081843170570345,-0.0168067119764288,-0.47179855698911866,0.45499184501268986,3.398182303394858,0
2021-09-27,44.7599983215332,44.7599983215332,45.90999984741211,43.95000076293945,44.93000030517578,4041700,HOOD,-0.0033400473477745996,44.955999755859374,1.7188744280693058,43.170000076293945,2.299588982903172,42.4619997660319,2.155839955027295,42.864999771118164,2.000048771675422,42.864999771118164,2.000048771675422,46.86509731446901,38.86490222776732,0.18663700290258986,-0.33283261802575104,6920250.0,0.5840395939453055,52.71750855879474,0.07970597305411786,-0.3614976509804714,0.44120362403458924,3.2954549306147007,0
2021-09-28,44.619998931884766,44.619998931884766,45.959999084472656,42.5099983215332,43.91999816894531,5791900,HOOD,-0.003127779153224153,45.42199935913086,0.9666547708070748,43.62999992370605,2.0455096050967896,42.62799962361654,2.223260808833355,42.91399974822998,2.0317879653017714,42.91399974822998,2.0317879653017714,46.977575678833524,38.85042381762644,0.1893822973595532,0.43303560383007156,6591655.0,0.8786715930976363,52.35631610643218,0.14324495191744546,-0.260549130400888,0.40379408231833347,3.3064939186378974,0
2021-09-29,43.130001068115234,43.130001068115234,45.4630012512207,43.099998474121094,44.16999816894531,4597600,HOOD,-0.03339305018908911,44.67199935913086,1.006562587015022,43.7560001373291,1.962159262052868,42.833333079020186,2.1073668874399516,42.85449981689453,2.0057037125309445,42.85449981689453,2.0057037125309445,46.86590724195642,38.84309239183264,0.18721055862051958,-0.20620176453322747,6379160.0,0.7207218505257745,48.54420647053954,0.07253355361032021,-0.19393259359864637,0.26646614720896655,3.239101694242305,0
2021-09-30,42.08000183105469,42.08000183105469,43.130001068115234,41.40999984741211,43.130001068115234,3536000,HOOD,-0.024344985185654977,43.9,1.2433208512684413,43.76900024414063,1.9492524858264821,42.88666661580404,2.075123512781367,42.72999992370605,1.9705863821069558,42.72999992370605,1.9705863821069558,46.67117268791996,38.78882715949214,0.18446865299559234,-0.23090307986775704,6005310.0,0.5888122345057957,46.00227614109134,-0.0674543306819757,-0.16863694101531224,0.10118261033333653,3.1305945175609353,0
2021-10-01,41.900001525878906,41.900001525878906,42.779998779296875,41.119998931884766,42.36199951171875,2655800,HOOD,-0.004277573606067286,43.29800033569336,1.3556606491286087,43.721000289916994,1.9926828599575246,42.935333506266275,2.0402548292519183,42.60049991607666,1.9335934534555461,42.60049991607666,1.9335934534555461,46.46768682298775,38.73331300916556,0.18155594016640578,-0.24892533936651584,5933670.0,0.447581345103452,45.56182645629774,-0.19072173638732437,-0.17305390008971466,-0.017667836297609707,3.025552041121734,0
2021-10-04,40.93000030517578,40.93000030517578,41.8120002746582,40.25,41.79999923706055,2647800,HOOD,-0.02315038628588162,42.53200073242188,1.4042321972571294,43.74400024414062,1.9549088531523389,42.95733362833659,2.014895747222697,42.4795000076294,1.959764896295648,42.4795000076294,1.959764896295648,46.399029800220696,38.5599702150381,0.18453747298755133,-0.003012275020709443,5833435.0,0.4539006605884869,43.163452598051485,-0.36250431132495464,-0.21094398233676268,-0.15156032898819197,2.9272984328901033,1
2021-10-05,42.0099983215332,42.0099983215332,42.4900016784668,41.05099868774414,41.07400131225586,2813400,HOOD,0.026386464898727313,42.01000061035156,0.780673051613247,43.71599998474121,1.9798941074920189,43.09000015258789,1.8678249409249885,42.473499870300294,1.9610745284673778,42.473499870300294,1.9610745284673778,46.39564892723505,38.55135081336554,0.18468687859072944,0.06254248810333096,5665145.0,0.49661570886535117,46.53785956510491,-0.4068070076341854,-0.25011658739624726,-0.15669042023793817,2.8296343572044544,1
2021-10-06,42.060001373291016,42.060001373291016,42.650001525878906,41.70000076293945,42.0,2730200,HOOD,0.0011902655023954267,41.79600067138672,0.489111652789898,43.234000015258786,1.689444844111585,43.10266698201497,1.8595865115952914,42.57399997711182,1.8801745870250335,42.57399997711182,1.8801745870250335,46.33434915116189,38.81365080306175,0.17665002941098648,-0.02957275893936162,5409910.0,0.5046664362253716,46.695653617412795,-0.43289227260650165,-0.28667172443829814,-0.1462205481682035,2.695374814756954,0
2021-10-07,41.84000015258789,41.84000015258789,42.84000015258789,41.68000030517578,42.23699951171875,2895400,HOOD,-0.005230651771752637,41.74800033569336,0.46547824065666826,42.82400016784668,1.4386654044956424,43.095333607991535,1.864666752138284,42.602000045776364,1.8639899147252381,42.602000045776364,1.8639899147252381,46.32997987522684,38.87402021632589,0.17501431038189363,0.060508387663907426,5205585.0,0.5562103010516589,46.051628884204256,-0.4659461556738762,-0.3225266106854138,-0.14341954498846243,2.5857051742323223,0
2021-10-08,41.779998779296875,41.779998779296875,42.060001373291016,41.04999923706055,41.79999923706055,3688900,HOOD,-0.0014340672340390492,41.72399978637695,0.45872632822770476,42.511000061035155,1.264325770358787,43.05533345540365,1.8874047608381765,42.632500076293944,1.844210875477573,42.632500076293944,1.844210875477573,46.32092182724909,38.9440783253388,0.17303333111379562,0.27405539821786284,5113940.0,0.7213420572005147,45.8658329713844,-0.4913195792436227,-0.3562852043970556,-0.1350343748465671,2.47315495723219,1
2021-10-11,42.06999969482422,42.06999969482422,42.46799850463867,41.0099983215332,41.172000885009766,3733200,HOOD,0.006941142269038192,41.95199966430664,0.13330455323723442,42.24200019836426,0.9888015062266788,43.1466667175293,1.796232531345099,42.7060001373291,1.787360006269763,42.7060001373291,1.787360006269763,46.28072014986863,39.13128012478957,0.1674106683390789,0.01200899997289162,5085140.0,0.7341390797500167,46.979255095674446,-0.482465982462827,-0.38152136001020986,-0.10094462245261715,2.4006439019374244,0
2021-10-12,40.529998779296875,40.529998779296875,42.04999923706055,40.5,42.0,3718000,HOOD,-0.03660567926547442,41.655999755859376,0.6425969497631546,41.83300018310547,0.6994296506513142,43.0293332417806,1.910065180786821,42.73150005340576,1.7502758093237532,42.73150005340576,1.7502758093237532,46.23205167205327,39.230948434758254,0.1638393978340345,-0.004071573984785193,5056140.0,0.7353435624804693,42.03495045816945,-0.5928802918366074,-0.4237931463754894,-0.16908714546111797,2.341312172857909,0
2021-10-13,40.52000045776367,40.52000045776367,40.83000183105469,39.86000061035156,40.619998931884766,3914400,HOOD,-0.0002466894111605722,41.347999572753906,0.759058610023162,41.572000122070314,0.6466463218723965,42.605333201090495,1.6871225233378406,42.66400012969971,1.8102524431475415,42.66400012969971,1.8102524431475415,46.28450501599479,39.04349524340463,0.16972177364000787,0.052824098977945155,4960065.0,0.7891832062684663,42.00404174104873,-0.6734283457208505,-0.47372018624456164,-0.1997081594762889,2.2433613905611387,1
2021-10-14,40.93000030517578,40.93000030517578,41.790000915527344,40.54999923706055,40.59000015258789,3823500,HOOD,0.010118456139690313,41.16599960327149,0.7196733228489922,41.456999969482425,0.6485206128762985,42.27133331298828,1.4604979986069313,42.613000106811526,1.8454525118950362,42.613000106811526,1.8454525118950362,46.3039051306016,38.92209508302145,0.17322906223634302,-0.023221949724095636,4940905.0,0.7738460869010839,43.82806797826327,-0.6961548577087342,-0.5182071205373961,-0.17794773717133805,2.173835609647034,1
2021-10-15,41.029998779296875,41.029998779296875,41.70000076293945,40.86000061035156,41.64099884033203,2579600,HOOD,0.002443158401551404,41.01599960327148,0.6325978190058743,41.369999694824216,0.6407981158483502,42.01266657511393,1.2938725036686265,42.54549999237061,1.8788109879644526,42.54549999237061,1.8788109879644526,46.303121968299514,38.7878780164417,0.17664016060935867,-0.3253301948476527,4819845.0,0.5352039329065561,44.28829715400997,-0.6980500545475934,-0.5541757073394357,-0.14387434720815773,2.078561648428524,0
2021-10-18,40.650001525878906,40.650001525878906,41.25,40.310001373291016,40.95000076293945,4008900,HOOD,-0.00926144929864603,40.73199996948242,0.23477619243879647,41.34199981689453,0.6677123462677941,41.73866678873698,1.0895730109936332,42.543000030517575,1.881427311991999,42.543000030517575,1.881427311991999,46.30585465450157,38.78014540653358,0.17689653392025814,0.5540781516514188,4798400.0,0.8354659886628877,42.851509209861504,-0.7218930802119843,-0.5877191819139455,-0.13417389829803883,1.9972357183056997,1
2021-10-19,41.70000076293945,41.70000076293945,41.79999923706055,40.540000915527344,40.90999984741211,4529200,HOOD,0.02583023856449529,40.966000366210935,0.45905325646807815,41.31100006103516,0.6398689816206405,41.544000244140626,0.744089330113291,42.51350002288818,1.890208009715055,42.51350002288818,1.890208009715055,46.293916042318294,38.73308400345807,0.1778454381499916,0.1297862256479334,4725620.0,0.9584350836503993,47.88278477216087,-0.6485861887566102,-0.5998925832824784,-0.04869360547413182,1.9445759042505215,1
2021-10-20,41.83000183105469,41.83000183105469,42.439998626708984,41.02000045776367,41.893001556396484,4057600,HOOD,0.0031175315524398783,41.22800064086914,0.5116838531769634,41.28800010681152,0.6135471289822835,41.45733362833659,0.609748003937667,42.261000061035155,1.5896135555765738,42.261000061035155,1.5896135555765738,45.4402271721883,39.08177294988201,0.1504567855262095,-0.10412434867084697,4197525.0,0.9666648798994646,48.48746928466089,-0.5733902633649208,-0.5945921192989669,0.02120185593404611,1.9071060660144352,0
2021-10-21,41.279998779296875,41.279998779296875,43.36000061035156,41.209999084472656,41.93000030517578,5377700,HOOD,-0.013148530425104776,41.29800033569336,0.48391148011730234,41.23199996948242,0.5823287094109221,41.40400009155273,0.5859157522388828,42.028000068664554,1.3446209993316873,42.028000068664554,1.3446209993316873,44.71724206732793,39.33875807000118,0.12797382669980698,0.3253401025236593,3859940.0,1.39320818458318,46.05297799920524,-0.5518166021485271,-0.586037015868879,0.034220413720351894,1.9244557417190402,0
2021-10-22,39.59000015258789,39.59000015258789,41.130001068115234,39.59000015258789,41.125,5916800,HOOD,-0.04093989042355706,41.01000061035156,0.917524095682219,41.013000106811525,0.7429828648287718,41.25,0.7316810241218615,41.76200008392334,1.2685447118538205,41.76200008392334,1.2685447118538205,44.29908950763098,39.2249106602157,0.12150229484264174,0.10024731762649464,3852880.0,1.535682398621291,39.49167366435111,-0.6634403580025108,-0.6015176842956054,-0.06192267370690541,1.9077088049326076,0
2021-10-25,39.0099983215332,39.0099983215332,39.869998931884766,38.150001525878906,39.7599983215332,8081700,HOOD,-0.014650210376843664,40.68199996948242,1.2942072454822084,40.706999969482425,0.8772823578894875,41.12199986775716,0.9321421910950949,41.47450008392334,1.2032259992676748,41.47450008392334,1.2032259992676748,43.88095208245869,39.068048085387986,0.11604489475055349,0.36589034613304494,4054880.0,1.9930799431795763,37.51616647760454,-0.7896022460292045,-0.6391345966423252,-0.1504676493868793,1.8943008478664114,1
2021-10-26,39.56999969482422,39.56999969482422,40.25,39.0,39.61000061035156,13250900,HOOD,0.014355329335707712,40.25599975585938,1.2240024164968941,40.611000061035156,0.9484431335500484,40.95933329264323,0.9778878099856578,41.22200012207031,1.0250837556485632,41.22200012207031,1.0250837556485632,43.27216763336744,39.17183261077319,0.09946957960438524,0.6396179021740476,4427830.0,2.9926397354912,40.605492689275245,-0.8347762396789875,-0.6782629252496577,-0.1565133144293298,1.8482793587330963,0
2021-10-27,35.439998626708984,35.439998626708984,36.189998626708984,34.439998626708984,35.97999954223633,29082800,HOOD,-0.10437202678713797,38.97799911499023,2.1530608337498247,40.10299987792969,1.8928588737632894,40.51799977620443,1.684332419784139,40.8375,1.5694351015338945,40.8375,1.5694351015338945,43.97637020306779,37.69862979693221,0.15372489516095691,1.1947792225433744,5652090.0,5.145494852346654,29.156311290392182,-1.1901146248704464,-0.7806332651738155,-0.4094813596966309,2.0826880522603917,1
2021-10-28,35.470001220703125,35.470001220703125,35.52000045776367,33.9900016784668,35.209999084472656,17441500,HOOD,0.0008465743554382232,37.815999603271486,2.1678512553327893,39.55699996948242,2.3581023513460386,40.09333318074544,2.0830461634416664,40.50699996948242,1.945048114176157,40.50699996948242,1.945048114176157,44.397096197834735,36.61690374113011,0.19207032025492252,-0.4002812659028704,6347365.0,2.7478331559631437,29.312240398051344,-1.4525577154582905,-0.9150181552307105,-0.53753956022758,2.043210247048712,0
2021-10-29,34.970001220703125,34.970001220703125,35.849998474121094,34.79999923706055,35.650001525878906,10687400,HOOD,-0.014096419024315132,36.89199981689453,2.2069247313555653,38.95100021362305,2.6924646965886336,39.63933334350586,2.4062283797122515,40.16049995422363,2.273389398176884,40.16049995422363,2.273389398176884,44.7072787505774,35.61372115786986,0.22643038814438818,-0.3872430696901069,6748945.0,1.583566024023014,28.19834223608359,-1.681508197081719,-1.0683161636009122,-0.6131920334808068,1.9722666034781287,0
